

INSERT INTO Teams (name, coach) VALUES('Mpxrn','Psuwyoqagu');
INSERT INTO Teams (name, coach) VALUES('Xpihy','Gvckfpmauc');
INSERT INTO Teams (name, coach) VALUES('Cptlt','Yrsvwkkjyz');
INSERT INTO Teams (name, coach) VALUES('Ffhxy','Nyhagbyheb');
INSERT INTO Teams (name, coach) VALUES('Jfmcw','Ebaicisktj');
INSERT INTO Teams (name, coach) VALUES('Uxrtw','Bwhtdqylfm');
INSERT INTO Teams (name, coach) VALUES('Djumz','Usfwhlqlhk');
INSERT INTO Teams (name, coach) VALUES('Rewnn','Fgevieoehl');
INSERT INTO Teams (name, coach) VALUES('Ratph','Mxvclnrjkt');
INSERT INTO Teams (name, coach) VALUES('Ujtkx','Shswsjfqxo');
INSERT INTO Teams (name, coach) VALUES('Ywsbq','Cummrctbrx');
INSERT INTO Teams (name, coach) VALUES('Bfxtn','Upjislfvmi');
INSERT INTO Teams (name, coach) VALUES('Ntygj','Bbobgezacq');
INSERT INTO Teams (name, coach) VALUES('Bsmnj','Tboakrwowq');
INSERT INTO Teams (name, coach) VALUES('Loonc','Yudbhnkcim');
INSERT INTO Teams (name, coach) VALUES('Nglph','Tmnsdblzkx');
INSERT INTO Teams (name, coach) VALUES('Nasuc','Rwrgbtwyaz');
INSERT INTO Teams (name, coach) VALUES('Ufgoi','Jkcgvstzvl');
INSERT INTO Teams (name, coach) VALUES('Tiwnv','Qmuhjcqmlo');
INSERT INTO Teams (name, coach) VALUES('Fkliq','Xzkbgkptiu');
INSERT INTO Teams (name, coach) VALUES('Dbotp','Tbksgywxxm');
INSERT INTO Teams (name, coach) VALUES('Brscu','Kakdkrugty');
INSERT INTO Teams (name, coach) VALUES('Ikzhv','Zypdahyyzd');
INSERT INTO Teams (name, coach) VALUES('Gjwni','Sapuwubilk');
INSERT INTO Teams (name, coach) VALUES('Vffzk','Ukryvqyxaw');
INSERT INTO Teams (name, coach) VALUES('Wvnfg','Ukyvptzydt');
INSERT INTO Teams (name, coach) VALUES('Dodbu','Twxhvampxh');
INSERT INTO Teams (name, coach) VALUES('Nowbe','Xvuhmhvetm');
INSERT INTO Teams (name, coach) VALUES('Htepd','Atdmdmijin');
INSERT INTO Teams (name, coach) VALUES('Xnvhq','Wivafalbmq');
INSERT INTO Teams (name, coach) VALUES('Lwerw','Sxbrtdaozj');
INSERT INTO Teams (name, coach) VALUES('Fkoel','Jyfrqrdqba');
INSERT INTO Teams (name, coach) VALUES('Aiqfo','Avzfjoadyw');
INSERT INTO Teams (name, coach) VALUES('Pmdru','Ylcetkpwsi');
INSERT INTO Teams (name, coach) VALUES('Cvywb','Bklyrfffyz');
INSERT INTO Teams (name, coach) VALUES('Suerg','Mrpwcfgwau');
INSERT INTO Teams (name, coach) VALUES('Cfyve','Lxinzpztrh');
INSERT INTO Teams (name, coach) VALUES('Chesi','Lbhefoswke');
INSERT INTO Teams (name, coach) VALUES('Dnbsc','Oatkdqaggi');
INSERT INTO Teams (name, coach) VALUES('Nzhcu','Lxraulrjca');
INSERT INTO Teams (name, coach) VALUES('Mwgmb','Ybxehaaxle');
INSERT INTO Teams (name, coach) VALUES('Uejdt','Snqegzjdev');
INSERT INTO Teams (name, coach) VALUES('Jbbxj','Kmhgyodjbq');
INSERT INTO Teams (name, coach) VALUES('Lsghd','Wuvdsunjoy');
INSERT INTO Teams (name, coach) VALUES('Hbouf','Mtlpholznc');
INSERT INTO Teams (name, coach) VALUES('Btokj','Mixzeselxb');
INSERT INTO Teams (name, coach) VALUES('Opfdt','Wzslimojbh');
INSERT INTO Teams (name, coach) VALUES('Nlckt','Cvdszaykwn');
INSERT INTO Teams (name, coach) VALUES('Olsnk','Ttxeahrxhb');
INSERT INTO Teams (name, coach) VALUES('Ppjkc','Bisbhfimre');


INSERT INTO Matches (hTeam, vteam, hScore, vScore) VALUES ('Mpxrn', 'Xpihy',1,0);
INSERT INTO Matches (hTeam, vteam, hScore, vScore) VALUES ('Mpxrn', 'Dnbsc',9,3);
INSERT INTO Matches (hTeam, vteam, hScore, vScore) VALUES ('Mpxrn', 'Nzhcu',6,8);
INSERT INTO Matches (hTeam, vteam, hScore, vScore) VALUES ('Mpxrn', 'Mwgmb',9,4);
INSERT INTO Matches (hTeam, vteam, hScore, vScore) VALUES ('Mpxrn', 'Uejdt',9,5);
INSERT INTO Matches (hTeam, vteam, hScore, vScore) VALUES ('Mpxrn', 'Jbbxj',2,7);
INSERT INTO Matches (hTeam, vteam, hScore, vScore) VALUES ('Mpxrn', 'Lsghd',9,7);
INSERT INTO Matches (hTeam, vteam, hScore, vScore) VALUES ('Mpxrn', 'Hbouf',10,10);
INSERT INTO Matches (hTeam, vteam, hScore, vScore) VALUES ('Mpxrn', 'Btokj',5,2);
INSERT INTO Matches (hTeam, vteam, hScore, vScore) VALUES ('Mpxrn', 'Opfdt',5,4);
INSERT INTO Matches (hTeam, vteam, hScore, vScore) VALUES ('Mpxrn', 'Nlckt',9,1);
INSERT INTO Matches (hTeam, vteam, hScore, vScore) VALUES ('Mpxrn', 'Olsnk',5,6);
INSERT INTO Matches (hTeam, vteam, hScore, vScore) VALUES ('Mpxrn', 'Ppjkc',6,2);
INSERT INTO Matches (hTeam, vteam, hScore, vScore) VALUES ('Xpihy', 'Cptlt',8,6);
INSERT INTO Matches (hTeam, vteam, hScore, vScore) VALUES ('Xpihy', 'Ffhxy',6,9);
INSERT INTO Matches (hTeam, vteam, hScore, vScore) VALUES ('Xpihy', 'Jfmcw',1,8);
INSERT INTO Matches (hTeam, vteam, hScore, vScore) VALUES ('Xpihy', 'Uxrtw',9,10);
INSERT INTO Matches (hTeam, vteam, hScore, vScore) VALUES ('Xpihy', 'Djumz',10,6);
INSERT INTO Matches (hTeam, vteam, hScore, vScore) VALUES ('Xpihy', 'Rewnn',5,7);
INSERT INTO Matches (hTeam, vteam, hScore, vScore) VALUES ('Xpihy', 'Ratph',8,1);
INSERT INTO Matches (hTeam, vteam, hScore, vScore) VALUES ('Xpihy', 'Ujtkx',9,7);
INSERT INTO Matches (hTeam, vteam, hScore, vScore) VALUES ('Xpihy', 'Ywsbq',9,4);
INSERT INTO Matches (hTeam, vteam, hScore, vScore) VALUES ('Xpihy', 'Bfxtn',9,3);
INSERT INTO Matches (hTeam, vteam, hScore, vScore) VALUES ('Xpihy', 'Ntygj',9,6);
INSERT INTO Matches (hTeam, vteam, hScore, vScore) VALUES ('Xpihy', 'Bsmnj',4,9);
INSERT INTO Matches (hTeam, vteam, hScore, vScore) VALUES ('Xpihy', 'Loonc',2,3);
INSERT INTO Matches (hTeam, vteam, hScore, vScore) VALUES ('Xpihy', 'Nglph',6,1);
INSERT INTO Matches (hTeam, vteam, hScore, vScore) VALUES ('Xpihy', 'Nasuc',8,8);
INSERT INTO Matches (hTeam, vteam, hScore, vScore) VALUES ('Xpihy', 'Ufgoi',1,9);
INSERT INTO Matches (hTeam, vteam, hScore, vScore) VALUES ('Xpihy', 'Tiwnv',10,5);
INSERT INTO Matches (hTeam, vteam, hScore, vScore) VALUES ('Xpihy', 'Fkliq',1,6);
INSERT INTO Matches (hTeam, vteam, hScore, vScore) VALUES ('Xpihy', 'Dbotp',6,0);
INSERT INTO Matches (hTeam, vteam, hScore, vScore) VALUES ('Xpihy', 'Brscu',6,7);
INSERT INTO Matches (hTeam, vteam, hScore, vScore) VALUES ('Xpihy', 'Ikzhv',5,7);
INSERT INTO Matches (hTeam, vteam, hScore, vScore) VALUES ('Xpihy', 'Gjwni',6,0);
INSERT INTO Matches (hTeam, vteam, hScore, vScore) VALUES ('Xpihy', 'Vffzk',7,9);
INSERT INTO Matches (hTeam, vteam, hScore, vScore) VALUES ('Xpihy', 'Wvnfg',4,5);
INSERT INTO Matches (hTeam, vteam, hScore, vScore) VALUES ('Xpihy', 'Dodbu',2,5);
INSERT INTO Matches (hTeam, vteam, hScore, vScore) VALUES ('Xpihy', 'Nowbe',5,0);
INSERT INTO Matches (hTeam, vteam, hScore, vScore) VALUES ('Xpihy', 'Htepd',8,2);
INSERT INTO Matches (hTeam, vteam, hScore, vScore) VALUES ('Xpihy', 'Xnvhq',7,8);
INSERT INTO Matches (hTeam, vteam, hScore, vScore) VALUES ('Xpihy', 'Lwerw',8,1);
INSERT INTO Matches (hTeam, vteam, hScore, vScore) VALUES ('Xpihy', 'Fkoel',7,8);
INSERT INTO Matches (hTeam, vteam, hScore, vScore) VALUES ('Xpihy', 'Aiqfo',0,1);
INSERT INTO Matches (hTeam, vteam, hScore, vScore) VALUES ('Xpihy', 'Pmdru',1,6);
INSERT INTO Matches (hTeam, vteam, hScore, vScore) VALUES ('Xpihy', 'Cvywb',5,1);
INSERT INTO Matches (hTeam, vteam, hScore, vScore) VALUES ('Xpihy', 'Suerg',6,4);
INSERT INTO Matches (hTeam, vteam, hScore, vScore) VALUES ('Xpihy', 'Cfyve',6,6);
INSERT INTO Matches (hTeam, vteam, hScore, vScore) VALUES ('Xpihy', 'Chesi',9,0);
INSERT INTO Matches (hTeam, vteam, hScore, vScore) VALUES ('Xpihy', 'Dnbsc',0,8);
INSERT INTO Matches (hTeam, vteam, hScore, vScore) VALUES ('Xpihy', 'Nzhcu',2,0);
INSERT INTO Matches (hTeam, vteam, hScore, vScore) VALUES ('Xpihy', 'Mwgmb',9,5);
INSERT INTO Matches (hTeam, vteam, hScore, vScore) VALUES ('Xpihy', 'Uejdt',8,2);
INSERT INTO Matches (hTeam, vteam, hScore, vScore) VALUES ('Xpihy', 'Jbbxj',2,4);
INSERT INTO Matches (hTeam, vteam, hScore, vScore) VALUES ('Xpihy', 'Lsghd',6,8);
INSERT INTO Matches (hTeam, vteam, hScore, vScore) VALUES ('Xpihy', 'Hbouf',2,9);
INSERT INTO Matches (hTeam, vteam, hScore, vScore) VALUES ('Xpihy', 'Btokj',10,8);
INSERT INTO Matches (hTeam, vteam, hScore, vScore) VALUES ('Xpihy', 'Opfdt',0,10);
INSERT INTO Matches (hTeam, vteam, hScore, vScore) VALUES ('Xpihy', 'Nlckt',9,0);
INSERT INTO Matches (hTeam, vteam, hScore, vScore) VALUES ('Xpihy', 'Olsnk',5,5);
INSERT INTO Matches (hTeam, vteam, hScore, vScore) VALUES ('Xpihy', 'Ppjkc',5,9);
INSERT INTO Matches (hTeam, vteam, hScore, vScore) VALUES ('Cptlt', 'Ffhxy',10,5);
INSERT INTO Matches (hTeam, vteam, hScore, vScore) VALUES ('Cptlt', 'Jfmcw',9,3);
INSERT INTO Matches (hTeam, vteam, hScore, vScore) VALUES ('Cptlt', 'Uxrtw',7,7);
INSERT INTO Matches (hTeam, vteam, hScore, vScore) VALUES ('Cptlt', 'Djumz',10,2);
INSERT INTO Matches (hTeam, vteam, hScore, vScore) VALUES ('Cptlt', 'Rewnn',4,8);
INSERT INTO Matches (hTeam, vteam, hScore, vScore) VALUES ('Cptlt', 'Ratph',2,1);
INSERT INTO Matches (hTeam, vteam, hScore, vScore) VALUES ('Cptlt', 'Ujtkx',1,10);
INSERT INTO Matches (hTeam, vteam, hScore, vScore) VALUES ('Cptlt', 'Ywsbq',4,3);
INSERT INTO Matches (hTeam, vteam, hScore, vScore) VALUES ('Cptlt', 'Bfxtn',1,1);
INSERT INTO Matches (hTeam, vteam, hScore, vScore) VALUES ('Cptlt', 'Ntygj',0,7);
INSERT INTO Matches (hTeam, vteam, hScore, vScore) VALUES ('Cptlt', 'Bsmnj',8,2);
INSERT INTO Matches (hTeam, vteam, hScore, vScore) VALUES ('Cptlt', 'Loonc',9,3);
INSERT INTO Matches (hTeam, vteam, hScore, vScore) VALUES ('Cptlt', 'Nglph',10,8);
INSERT INTO Matches (hTeam, vteam, hScore, vScore) VALUES ('Cptlt', 'Nasuc',5,2);
INSERT INTO Matches (hTeam, vteam, hScore, vScore) VALUES ('Cptlt', 'Ufgoi',5,2);
INSERT INTO Matches (hTeam, vteam, hScore, vScore) VALUES ('Cptlt', 'Tiwnv',9,1);
INSERT INTO Matches (hTeam, vteam, hScore, vScore) VALUES ('Cptlt', 'Fkliq',2,7);
INSERT INTO Matches (hTeam, vteam, hScore, vScore) VALUES ('Cptlt', 'Dbotp',6,9);
INSERT INTO Matches (hTeam, vteam, hScore, vScore) VALUES ('Cptlt', 'Brscu',10,4);
INSERT INTO Matches (hTeam, vteam, hScore, vScore) VALUES ('Cptlt', 'Ikzhv',7,4);
INSERT INTO Matches (hTeam, vteam, hScore, vScore) VALUES ('Cptlt', 'Gjwni',9,9);
INSERT INTO Matches (hTeam, vteam, hScore, vScore) VALUES ('Cptlt', 'Vffzk',2,9);
INSERT INTO Matches (hTeam, vteam, hScore, vScore) VALUES ('Cptlt', 'Wvnfg',7,0);
INSERT INTO Matches (hTeam, vteam, hScore, vScore) VALUES ('Cptlt', 'Dodbu',6,10);
INSERT INTO Matches (hTeam, vteam, hScore, vScore) VALUES ('Cptlt', 'Nowbe',6,10);
INSERT INTO Matches (hTeam, vteam, hScore, vScore) VALUES ('Cptlt', 'Htepd',9,0);
INSERT INTO Matches (hTeam, vteam, hScore, vScore) VALUES ('Cptlt', 'Xnvhq',7,3);
INSERT INTO Matches (hTeam, vteam, hScore, vScore) VALUES ('Cptlt', 'Lwerw',10,5);
INSERT INTO Matches (hTeam, vteam, hScore, vScore) VALUES ('Cptlt', 'Fkoel',9,3);
INSERT INTO Matches (hTeam, vteam, hScore, vScore) VALUES ('Cptlt', 'Aiqfo',0,2);
INSERT INTO Matches (hTeam, vteam, hScore, vScore) VALUES ('Cptlt', 'Pmdru',0,2);
INSERT INTO Matches (hTeam, vteam, hScore, vScore) VALUES ('Cptlt', 'Cvywb',9,8);
INSERT INTO Matches (hTeam, vteam, hScore, vScore) VALUES ('Cptlt', 'Suerg',0,8);
INSERT INTO Matches (hTeam, vteam, hScore, vScore) VALUES ('Cptlt', 'Cfyve',9,6);
INSERT INTO Matches (hTeam, vteam, hScore, vScore) VALUES ('Cptlt', 'Chesi',4,7);
INSERT INTO Matches (hTeam, vteam, hScore, vScore) VALUES ('Cptlt', 'Dnbsc',4,9);
INSERT INTO Matches (hTeam, vteam, hScore, vScore) VALUES ('Cptlt', 'Nzhcu',9,6);
INSERT INTO Matches (hTeam, vteam, hScore, vScore) VALUES ('Cptlt', 'Mwgmb',9,3);
INSERT INTO Matches (hTeam, vteam, hScore, vScore) VALUES ('Cptlt', 'Uejdt',6,5);
INSERT INTO Matches (hTeam, vteam, hScore, vScore) VALUES ('Cptlt', 'Jbbxj',8,4);
INSERT INTO Matches (hTeam, vteam, hScore, vScore) VALUES ('Cptlt', 'Lsghd',10,8);
INSERT INTO Matches (hTeam, vteam, hScore, vScore) VALUES ('Cptlt', 'Hbouf',3,3);
INSERT INTO Matches (hTeam, vteam, hScore, vScore) VALUES ('Cptlt', 'Btokj',1,8);
INSERT INTO Matches (hTeam, vteam, hScore, vScore) VALUES ('Cptlt', 'Opfdt',8,5);
INSERT INTO Matches (hTeam, vteam, hScore, vScore) VALUES ('Cptlt', 'Nlckt',8,9);
INSERT INTO Matches (hTeam, vteam, hScore, vScore) VALUES ('Cptlt', 'Olsnk',3,2);
INSERT INTO Matches (hTeam, vteam, hScore, vScore) VALUES ('Cptlt', 'Ppjkc',7,1);
INSERT INTO Matches (hTeam, vteam, hScore, vScore) VALUES ('Ffhxy', 'Jfmcw',1,10);
INSERT INTO Matches (hTeam, vteam, hScore, vScore) VALUES ('Ffhxy', 'Uxrtw',4,0);
INSERT INTO Matches (hTeam, vteam, hScore, vScore) VALUES ('Ffhxy', 'Djumz',10,3);
INSERT INTO Matches (hTeam, vteam, hScore, vScore) VALUES ('Ffhxy', 'Rewnn',2,6);
INSERT INTO Matches (hTeam, vteam, hScore, vScore) VALUES ('Ffhxy', 'Ratph',3,8);
INSERT INTO Matches (hTeam, vteam, hScore, vScore) VALUES ('Ffhxy', 'Ujtkx',10,5);
INSERT INTO Matches (hTeam, vteam, hScore, vScore) VALUES ('Ffhxy', 'Ywsbq',9,6);
INSERT INTO Matches (hTeam, vteam, hScore, vScore) VALUES ('Ffhxy', 'Bfxtn',3,10);
INSERT INTO Matches (hTeam, vteam, hScore, vScore) VALUES ('Ffhxy', 'Ntygj',9,10);
INSERT INTO Matches (hTeam, vteam, hScore, vScore) VALUES ('Ffhxy', 'Bsmnj',0,10);
INSERT INTO Matches (hTeam, vteam, hScore, vScore) VALUES ('Ffhxy', 'Loonc',3,5);
INSERT INTO Matches (hTeam, vteam, hScore, vScore) VALUES ('Ffhxy', 'Nglph',6,4);
INSERT INTO Matches (hTeam, vteam, hScore, vScore) VALUES ('Ffhxy', 'Nasuc',1,3);
INSERT INTO Matches (hTeam, vteam, hScore, vScore) VALUES ('Ffhxy', 'Ufgoi',8,3);
INSERT INTO Matches (hTeam, vteam, hScore, vScore) VALUES ('Ffhxy', 'Tiwnv',1,1);
INSERT INTO Matches (hTeam, vteam, hScore, vScore) VALUES ('Ffhxy', 'Fkliq',7,8);
INSERT INTO Matches (hTeam, vteam, hScore, vScore) VALUES ('Ffhxy', 'Dbotp',3,1);
INSERT INTO Matches (hTeam, vteam, hScore, vScore) VALUES ('Ffhxy', 'Brscu',8,3);
INSERT INTO Matches (hTeam, vteam, hScore, vScore) VALUES ('Ffhxy', 'Ikzhv',4,7);
INSERT INTO Matches (hTeam, vteam, hScore, vScore) VALUES ('Ffhxy', 'Gjwni',6,7);
INSERT INTO Matches (hTeam, vteam, hScore, vScore) VALUES ('Ffhxy', 'Vffzk',7,10);
INSERT INTO Matches (hTeam, vteam, hScore, vScore) VALUES ('Ffhxy', 'Wvnfg',9,5);
INSERT INTO Matches (hTeam, vteam, hScore, vScore) VALUES ('Ffhxy', 'Dodbu',8,9);
INSERT INTO Matches (hTeam, vteam, hScore, vScore) VALUES ('Ffhxy', 'Nowbe',8,3);
INSERT INTO Matches (hTeam, vteam, hScore, vScore) VALUES ('Ffhxy', 'Htepd',8,2);
INSERT INTO Matches (hTeam, vteam, hScore, vScore) VALUES ('Ffhxy', 'Xnvhq',0,10);
INSERT INTO Matches (hTeam, vteam, hScore, vScore) VALUES ('Ffhxy', 'Lwerw',9,10);
INSERT INTO Matches (hTeam, vteam, hScore, vScore) VALUES ('Ffhxy', 'Fkoel',6,4);
INSERT INTO Matches (hTeam, vteam, hScore, vScore) VALUES ('Ffhxy', 'Aiqfo',3,1);
INSERT INTO Matches (hTeam, vteam, hScore, vScore) VALUES ('Ffhxy', 'Pmdru',0,9);
INSERT INTO Matches (hTeam, vteam, hScore, vScore) VALUES ('Ffhxy', 'Cvywb',4,6);
INSERT INTO Matches (hTeam, vteam, hScore, vScore) VALUES ('Ffhxy', 'Suerg',10,7);
INSERT INTO Matches (hTeam, vteam, hScore, vScore) VALUES ('Ffhxy', 'Cfyve',9,2);
INSERT INTO Matches (hTeam, vteam, hScore, vScore) VALUES ('Ffhxy', 'Chesi',1,1);
INSERT INTO Matches (hTeam, vteam, hScore, vScore) VALUES ('Ffhxy', 'Dnbsc',1,0);
INSERT INTO Matches (hTeam, vteam, hScore, vScore) VALUES ('Ffhxy', 'Nzhcu',3,10);
INSERT INTO Matches (hTeam, vteam, hScore, vScore) VALUES ('Ffhxy', 'Mwgmb',10,4);
INSERT INTO Matches (hTeam, vteam, hScore, vScore) VALUES ('Ffhxy', 'Uejdt',5,5);
INSERT INTO Matches (hTeam, vteam, hScore, vScore) VALUES ('Ffhxy', 'Jbbxj',10,2);
INSERT INTO Matches (hTeam, vteam, hScore, vScore) VALUES ('Ffhxy', 'Lsghd',2,8);
INSERT INTO Matches (hTeam, vteam, hScore, vScore) VALUES ('Ffhxy', 'Hbouf',1,9);
INSERT INTO Matches (hTeam, vteam, hScore, vScore) VALUES ('Ffhxy', 'Btokj',2,10);
INSERT INTO Matches (hTeam, vteam, hScore, vScore) VALUES ('Ffhxy', 'Opfdt',1,7);
INSERT INTO Matches (hTeam, vteam, hScore, vScore) VALUES ('Ffhxy', 'Nlckt',5,0);
