

INSERT INTO states (state_id, name) VALUES(1, 'Xrgpt');
INSERT INTO states (state_id, name) VALUES(2, 'Issyc');
INSERT INTO states (state_id, name) VALUES(3, 'Murto');
INSERT INTO states (state_id, name) VALUES(4, 'Ogpsk');
INSERT INTO states (state_id, name) VALUES(5, 'Tbjhz');
INSERT INTO states (state_id, name) VALUES(6, 'Gvglw');
INSERT INTO states (state_id, name) VALUES(7, 'Zrivr');
INSERT INTO states (state_id, name) VALUES(8, 'Tjwjc');
INSERT INTO states (state_id, name) VALUES(9, 'Mmwpz');
INSERT INTO states (state_id, name) VALUES(10, 'Hvvib');
INSERT INTO states (state_id, name) VALUES(11, 'Wqjlv');
INSERT INTO states (state_id, name) VALUES(12, 'Eaxzl');
INSERT INTO states (state_id, name) VALUES(13, 'Hsyih');
INSERT INTO states (state_id, name) VALUES(14, 'Qpcae');
INSERT INTO states (state_id, name) VALUES(15, 'Xpukk');
INSERT INTO states (state_id, name) VALUES(16, 'Nptzj');
INSERT INTO states (state_id, name) VALUES(17, 'Vwazj');
INSERT INTO states (state_id, name) VALUES(18, 'Dmqva');
INSERT INTO states (state_id, name) VALUES(19, 'Sfqwk');
INSERT INTO states (state_id, name) VALUES(20, 'Rabkl');
INSERT INTO states (state_id, name) VALUES(21, 'Vgloh');
INSERT INTO states (state_id, name) VALUES(22, 'Fwdpi');
INSERT INTO states (state_id, name) VALUES(23, 'Lmdob');
INSERT INTO states (state_id, name) VALUES(24, 'Weoan');
INSERT INTO states (state_id, name) VALUES(25, 'Pddaz');
INSERT INTO states (state_id, name) VALUES(26, 'Fnnfq');
INSERT INTO states (state_id, name) VALUES(27, 'Eyuav');
INSERT INTO states (state_id, name) VALUES(28, 'Mbivf');
INSERT INTO states (state_id, name) VALUES(29, 'Hnsij');
INSERT INTO states (state_id, name) VALUES(30, 'Thhkb');
INSERT INTO states (state_id, name) VALUES(31, 'Bcjkh');
INSERT INTO states (state_id, name) VALUES(32, 'Rfpbn');
INSERT INTO states (state_id, name) VALUES(33, 'Ykhyn');
INSERT INTO states (state_id, name) VALUES(34, 'Csdgj');
INSERT INTO states (state_id, name) VALUES(35, 'Dqvrn');
INSERT INTO states (state_id, name) VALUES(36, 'Tdyra');
INSERT INTO states (state_id, name) VALUES(37, 'Qmcgk');
INSERT INTO states (state_id, name) VALUES(38, 'Hbwxn');
INSERT INTO states (state_id, name) VALUES(39, 'Uiiwg');
INSERT INTO states (state_id, name) VALUES(40, 'Akpzj');
INSERT INTO states (state_id, name) VALUES(41, 'Fiegc');
INSERT INTO states (state_id, name) VALUES(42, 'Cjshu');
INSERT INTO states (state_id, name) VALUES(43, 'Yixjf');
INSERT INTO states (state_id, name) VALUES(44, 'Faixa');
INSERT INTO states (state_id, name) VALUES(45, 'Cxsec');
INSERT INTO states (state_id, name) VALUES(46, 'Laesc');
INSERT INTO states (state_id, name) VALUES(47, 'Ncjzb');
INSERT INTO states (state_id, name) VALUES(48, 'Dnybp');
INSERT INTO states (state_id, name) VALUES(49, 'Diqup');
INSERT INTO states (state_id, name) VALUES(50, 'Dcpwi');


INSERT INTO categories (category_id, name, description) VALUES (1, 'Xtcmo', 'Efwublevaldydklidiiqqmtdzekdhmcifxviqufmkthjjweqej');
INSERT INTO categories (category_id, name, description) VALUES (41, 'Sulex', 'Qlmpehsibrihjbzsfizqffoqqdxoksomkaitvioqgpmwrvedng');
INSERT INTO categories (category_id, name, description) VALUES (42, 'Tjkns', 'Lwjoavaxqoqtbtizbzzqjyicxronctgcaodtkxruaucryehsdc');
INSERT INTO categories (category_id, name, description) VALUES (43, 'Elvde', 'Qlcnmqwtdhyywosxcralmwgbmvhxgknsaqlubdbodjjifrhqov');
INSERT INTO categories (category_id, name, description) VALUES (44, 'Uegpy', 'Jsuoytbtqfolyeagtadtwubggxufvevluxvijlueraqrcbyjow');
INSERT INTO categories (category_id, name, description) VALUES (45, 'Ghepi', 'Eocpmzyjleyylcveykxrakrdeneokipxcjbmigwkyvtjyqmrsd');
INSERT INTO categories (category_id, name, description) VALUES (46, 'Fmcsp', 'Ndfuetvtgygmivudomrjkltwtmaysmojpjdwstgtlpmmvfsrur');
INSERT INTO categories (category_id, name, description) VALUES (47, 'Fnbbp', 'Zfloxnkpfbgcjkygjqggrarlaksqpfhrrljfegegmnrbtfcgkz');
INSERT INTO categories (category_id, name, description) VALUES (48, 'Rbcqo', 'Nsfelqnmybpshrerekwbgshfqjmklooytjbuahwtjindditxbh');
INSERT INTO categories (category_id, name, description) VALUES (49, 'Krxcl', 'Gyaxmowmijdftdadpmitbxqlsaqdtudeanlszdvjpudbxfbhqq');
INSERT INTO categories (category_id, name, description) VALUES (50, 'Sxcpy', 'Cpxgizbgwombghuerrnycagnxnetdprfxrgoolstlplinxerzz');
INSERT INTO categories (category_id, name, description) VALUES (51, 'Jfzou', 'Bxlnclucfvwznuwiqygdfwijkwmqzrtieixuvmlymkaraseuyl');
INSERT INTO categories (category_id, name, description) VALUES (52, 'Dalhh', 'Rehsecmkcusufbfydfvqfwzzdbrqnfiupgtedwxtsjfgbsrody');
INSERT INTO categories (category_id, name, description) VALUES (53, 'Gghmr', 'Lomfaluqstultxsoomeodcrxmhzgfrobsjwocgrwqteeeiucmv');
INSERT INTO categories (category_id, name, description) VALUES (54, 'Zylcd', 'Grprlhgnnksvgbtixxdtktqwgtxrgkuslfkgtjyhcfcecgxlcb');
INSERT INTO categories (category_id, name, description) VALUES (55, 'Uirkp', 'Rlevahcfflkwfirnlqdejeujmkfbhdzvyuviwarafwuylczzod');
INSERT INTO categories (category_id, name, description) VALUES (56, 'Kpkfr', 'Ebgtfdrpfufshaebbejfmntppbytqfbxgdutemhpqxqpezxjfr');
INSERT INTO categories (category_id, name, description) VALUES (57, 'Mhnxv', 'Cxvcxoxfaxbgqgdpsrtbhrxrbkmrzsverziwbmynevwezaztnf');
INSERT INTO categories (category_id, name, description) VALUES (58, 'Bsfim', 'Sqadpwtqdqwffmmkoyxgpeybktybyxydzvaymbdtetgskwywrc');
INSERT INTO categories (category_id, name, description) VALUES (59, 'Dsrtk', 'Xfbgearzyihypkrttzofsmtnxwnbnfqphjxilxeutiiapmqgrg');
INSERT INTO categories (category_id, name, description) VALUES (60, 'Qsddk', 'Zpfpbakjsgmeiuplkualtoojtqjozmnmdzhbvenzzuwwgcwjgi');
INSERT INTO categories (category_id, name, description) VALUES (61, 'Awely', 'Nmudrhlhowupjhuzfamktzqgyrdsxvedaotyukxhdiwcqrurki');
INSERT INTO categories (category_id, name, description) VALUES (62, 'Xitzf', 'Srfhnqbuetddnuirafpfqktatjuvytvhtrwvqsgvhlydlerqyg');
INSERT INTO categories (category_id, name, description) VALUES (63, 'Aekfr', 'Uroturvvpfzghuyebhdlezquzonpohwjkgnrnflzpnhstaetzl');
INSERT INTO categories (category_id, name, description) VALUES (64, 'Bsska', 'Bdrsvesnxpmbaajapbmbsueqmbyjgjkgpqbqobzylbkftwccmf');
INSERT INTO categories (category_id, name, description) VALUES (65, 'Rpqim', 'Sbywooqhprfiillhckyyregkljfqmaqdxlkqjxsddbfwrsqxaa');
INSERT INTO categories (category_id, name, description) VALUES (66, 'Mqduy', 'Fvxcyorqspyxxwczrsasqtwumcgopfunwxjxbrirqbyetbbncy');
INSERT INTO categories (category_id, name, description) VALUES (67, 'Fdfut', 'Snfkvyyhgbmheybmqqekfysqzyzpxysdltjaazgcuakmfanspx');
INSERT INTO categories (category_id, name, description) VALUES (68, 'Zkurt', 'Obvelhjhkuqbbiiinnpfizkizrtpdvljwkemyjwyfuevgpeyps');
INSERT INTO categories (category_id, name, description) VALUES (69, 'Mymfo', 'Rltrqclehgielswrmkgshqwhvxqnrmzkubilcuzcxqegjkvbzn');
INSERT INTO categories (category_id, name, description) VALUES (70, 'Hoopt', 'Nwvghcfxpczxfexorylkmseueartcmotwrfffqtcjhhxgjfper');
INSERT INTO categories (category_id, name, description) VALUES (71, 'Ojxbv', 'Lveisvqosqmzbkflatrphmxafacjozrlzpaxevfbrbmgrrvyyt');
INSERT INTO categories (category_id, name, description) VALUES (72, 'Anevw', 'Ygifxuwkpwaeosclkvxbprplhnjoodhgbfeyxmgyynvnedpiyq');
INSERT INTO categories (category_id, name, description) VALUES (73, 'Xedhv', 'Vzjyxrgfufvihjcwpdjnheaotyflfonntjerzonjtwunwftexx');
INSERT INTO categories (category_id, name, description) VALUES (74, 'Cgykd', 'Xwncjkmuwxusbpxyucqvhktycnvgwaeineehhouqiuthgmauyj');
INSERT INTO categories (category_id, name, description) VALUES (75, 'Mlszf', 'Volzwnsidvxmkcfbrdhhqlpxmlryanylquzuehwplmuhefmrym');
INSERT INTO categories (category_id, name, description) VALUES (76, 'Nqolq', 'Nohlkfvtybhsqwtofsltpubnwhhmdahgazvaxljeajlrirwnvg');
INSERT INTO categories (category_id, name, description) VALUES (77, 'Ahxuk', 'Zbhwnlfsgpuhcfoqmkuywwvgppdevqvismcisxzwofegexkcpz');
INSERT INTO categories (category_id, name, description) VALUES (78, 'Bkbdu', 'Wexhmzircxmjuszgeiepcbjrvvjaizkqtfdwoueatpzlzhlggg');
INSERT INTO categories (category_id, name, description) VALUES (79, 'Tskay', 'Bthatbgjzqjdeqbvkcdsanjhsfcmiaphbidedlmwtzfpktsdbj');
INSERT INTO categories (category_id, name, description) VALUES (80, 'Ntrdg', 'Oqnmpuczetqwsuhvkamtxmohxqdqyslqszxqzesmzhweeybydz');
INSERT INTO categories (category_id, name, description) VALUES (81, 'Vzaeh', 'Exluhfismcwtiuxmdbottogrrqceuqyejejkkslrjvgszngqjc');
INSERT INTO categories (category_id, name, description) VALUES (82, 'Csews', 'Kypcjqiggdojccakeuriyxfusqghlbfzzdicqjkbywdzhduagb');
INSERT INTO categories (category_id, name, description) VALUES (83, 'Fulvx', 'Uvdnozcxawxvmidwhxlqgpvdkhxblvjpuhenipnffdyjxhnlvw');
INSERT INTO categories (category_id, name, description) VALUES (84, 'Jnwgp', 'Lqcmdtuqqktvpbshrpltyasupqwdvasfqbhtngkhkdykzqanbo');
INSERT INTO categories (category_id, name, description) VALUES (85, 'Wknuv', 'Wdktwylpsddvhldbvlkjuwxvzplquzdxeldmmueincdwgdzllt');
INSERT INTO categories (category_id, name, description) VALUES (86, 'Isvbs', 'Qklkwgydeyftshywsesqcykactouupehcdkdhpwmbafmkckzej');
INSERT INTO categories (category_id, name, description) VALUES (87, 'Eilif', 'Mavdgllbucpsyqaruulvudphsnhrfzvvkzclxxnjrkomeqxjls');
INSERT INTO categories (category_id, name, description) VALUES (88, 'Enjaq', 'Wpdexapusekdldixeoaawmhktlvhcmjlfsnfkskpnewscwtoxh');
INSERT INTO categories (category_id, name, description) VALUES (89, 'Pkbcr', 'Djlmexbjddrophhetxbdxhdqvswcfyzvzblczyqmcmcnoaiaeo');
INSERT INTO categories (category_id, name, description) VALUES (90, 'Slrzw', 'Ksssdjdbvxkphkqvqgxktucyntlmomwcinebglxwnmwtbdtpmb');
INSERT INTO categories (category_id, name, description) VALUES (91, 'Lopvv', 'Lredzmwlixfremcjjreofzffnsdzjeclzrholkwmuozwxelsej');
INSERT INTO categories (category_id, name, description) VALUES (92, 'Wigob', 'Kjjfpvtwppiudywosqdvadmlzegbffrulyxgtuqaghhrzznqmx');
INSERT INTO categories (category_id, name, description) VALUES (93, 'Lsijt', 'Erzthaqmgzgxohhevhchjsvxerjkaxnguwdrhxrptpgevsqfub');
INSERT INTO categories (category_id, name, description) VALUES (94, 'Ufgwi', 'Rxtlhypbsfvuhlcxbxtrjhrsxmksmflmmmbtxzyosyvkynuqjn');
INSERT INTO categories (category_id, name, description) VALUES (95, 'Feegk', 'Uuskjlnjcyyfctycqwijsezdqumtixyrxygcygtyhqvzrizjix');
INSERT INTO categories (category_id, name, description) VALUES (96, 'Zlhyz', 'Xcfcaladmgefwwbsrkbgijgnestoshcsmcjpettlutgxktvqnx');
INSERT INTO categories (category_id, name, description) VALUES (97, 'Oqsuw', 'Ieozofsvggvhdufrhdekhvzklmdheupvleipbfhkqnhwgspiln');
INSERT INTO categories (category_id, name, description) VALUES (98, 'Chizr', 'Gkxyexhjeqgbzbxnlychyvjijwmuhvqpnqoqrcwdsqpdapjfcb');
INSERT INTO categories (category_id, name, description) VALUES (99, 'Rnztn', 'Nsuqzlveolckqrihhosopvgdrgccpbuddilowexqoeskmooepn');
INSERT INTO categories (category_id, name, description) VALUES (100, 'Dbifb', 'Retijroydyojqldjpocxatrfdppfninaweotizinpkzszkrpon');


INSERT INTO products (product_id, name, list_price, category_id) VALUES (1, 'Iadzm',501,76);
INSERT INTO products (product_id, name, list_price, category_id) VALUES (2, 'Emnep',877,43);
INSERT INTO products (product_id, name, list_price, category_id) VALUES (3, 'Oajcs',110,43);
INSERT INTO products (product_id, name, list_price, category_id) VALUES (4, 'Fctok',649,12);
INSERT INTO products (product_id, name, list_price, category_id) VALUES (5, 'Abrce',274,84);
INSERT INTO products (product_id, name, list_price, category_id) VALUES (6, 'Iwrnv',964,9);
INSERT INTO products (product_id, name, list_price, category_id) VALUES (7, 'Cowca',496,90);
INSERT INTO products (product_id, name, list_price, category_id) VALUES (8, 'Xvzms',882,73);
INSERT INTO products (product_id, name, list_price, category_id) VALUES (9, 'Ipxvj',858,14);
INSERT INTO products (product_id, name, list_price, category_id) VALUES (10, 'Jlxms',471,77);
INSERT INTO products (product_id, name, list_price, category_id) VALUES (11, 'Zabwz',655,22);
INSERT INTO products (product_id, name, list_price, category_id) VALUES (12, 'Gccyw',587,58);
INSERT INTO products (product_id, name, list_price, category_id) VALUES (13, 'Gkgmo',186,65);
INSERT INTO products (product_id, name, list_price, category_id) VALUES (14, 'Iizdg',555,21);
INSERT INTO products (product_id, name, list_price, category_id) VALUES (15, 'Yvntv',411,11);
INSERT INTO products (product_id, name, list_price, category_id) VALUES (16, 'Eqhwk',416,36);
INSERT INTO products (product_id, name, list_price, category_id) VALUES (17, 'Pwfsb',294,20);
INSERT INTO products (product_id, name, list_price, category_id) VALUES (18, 'Jpacu',304,29);
INSERT INTO products (product_id, name, list_price, category_id) VALUES (19, 'Wikip',562,37);
INSERT INTO products (product_id, name, list_price, category_id) VALUES (20, 'Fyjwr',414,36);
INSERT INTO products (product_id, name, list_price, category_id) VALUES (21, 'Eecyu',338,93);
INSERT INTO products (product_id, name, list_price, category_id) VALUES (22, 'Xejqo',318,81);
INSERT INTO products (product_id, name, list_price, category_id) VALUES (23, 'Punoa',849,92);
INSERT INTO products (product_id, name, list_price, category_id) VALUES (24, 'Yitqo',304,92);
INSERT INTO products (product_id, name, list_price, category_id) VALUES (25, 'Baaot',864,42);
INSERT INTO products (product_id, name, list_price, category_id) VALUES (26, 'Oppql',825,55);
INSERT INTO products (product_id, name, list_price, category_id) VALUES (27, 'Jstvc',675,56);
INSERT INTO products (product_id, name, list_price, category_id) VALUES (28, 'Zjcpf',843,52);
INSERT INTO products (product_id, name, list_price, category_id) VALUES (29, 'Pzhoh',384,92);
INSERT INTO products (product_id, name, list_price, category_id) VALUES (30, 'Eqhep',511,91);
INSERT INTO products (product_id, name, list_price, category_id) VALUES (31, 'Aiwpo',950,77);
INSERT INTO products (product_id, name, list_price, category_id) VALUES (32, 'Frmmv',125,9);
INSERT INTO products (product_id, name, list_price, category_id) VALUES (33, 'Vpvvs',889,68);
INSERT INTO products (product_id, name, list_price, category_id) VALUES (34, 'Bliao',754,77);
INSERT INTO products (product_id, name, list_price, category_id) VALUES (35, 'Hzeca',823,16);
INSERT INTO products (product_id, name, list_price, category_id) VALUES (36, 'Pcrjo',629,89);
INSERT INTO products (product_id, name, list_price, category_id) VALUES (37, 'Sioxp',781,12);
INSERT INTO products (product_id, name, list_price, category_id) VALUES (38, 'Ufhvt',960,26);
INSERT INTO products (product_id, name, list_price, category_id) VALUES (39, 'Xzxwo',486,51);
INSERT INTO products (product_id, name, list_price, category_id) VALUES (40, 'Zrzul',277,11);
INSERT INTO products (product_id, name, list_price, category_id) VALUES (41, 'Bflfo',273,16);
INSERT INTO products (product_id, name, list_price, category_id) VALUES (42, 'Negak',728,3);
INSERT INTO products (product_id, name, list_price, category_id) VALUES (43, 'Itgwd',446,1);
INSERT INTO products (product_id, name, list_price, category_id) VALUES (44, 'Pzurm',481,48);
INSERT INTO products (product_id, name, list_price, category_id) VALUES (45, 'Ftkdw',322,14);
INSERT INTO products (product_id, name, list_price, category_id) VALUES (46, 'Fisdp',136,11);
INSERT INTO products (product_id, name, list_price, category_id) VALUES (47, 'Qausn',370,54);
INSERT INTO products (product_id, name, list_price, category_id) VALUES (48, 'Vsxqj',555,41);
INSERT INTO products (product_id, name, list_price, category_id) VALUES (49, 'Umzws',839,94);
INSERT INTO products (product_id, name, list_price, category_id) VALUES (50, 'Wzlwa',511,42);
INSERT INTO products (product_id, name, list_price, category_id) VALUES (51, 'Cznxr',373,38);
INSERT INTO products (product_id, name, list_price, category_id) VALUES (52, 'Tckrz',848,87);
INSERT INTO products (product_id, name, list_price, category_id) VALUES (53, 'Mqzcr',415,67);
INSERT INTO products (product_id, name, list_price, category_id) VALUES (54, 'Uzihs',952,83);
INSERT INTO products (product_id, name, list_price, category_id) VALUES (55, 'Ohgat',884,54);
INSERT INTO products (product_id, name, list_price, category_id) VALUES (56, 'Kkbyi',679,49);
INSERT INTO products (product_id, name, list_price, category_id) VALUES (57, 'Fyufb',215,9);
INSERT INTO products (product_id, name, list_price, category_id) VALUES (58, 'Mvexu',318,41);
INSERT INTO products (product_id, name, list_price, category_id) VALUES (59, 'Yatcs',272,8);
INSERT INTO products (product_id, name, list_price, category_id) VALUES (60, 'Teaaf',865,23);
INSERT INTO products (product_id, name, list_price, category_id) VALUES (61, 'Egyjr',807,72);
INSERT INTO products (product_id, name, list_price, category_id) VALUES (62, 'Enqsz',827,71);
INSERT INTO products (product_id, name, list_price, category_id) VALUES (63, 'Gszsl',119,46);
INSERT INTO products (product_id, name, list_price, category_id) VALUES (64, 'Rxyta',851,11);
INSERT INTO products (product_id, name, list_price, category_id) VALUES (65, 'Ugbxn',251,61);
INSERT INTO products (product_id, name, list_price, category_id) VALUES (66, 'Wxviu',979,74);
INSERT INTO products (product_id, name, list_price, category_id) VALUES (67, 'Rcfyx',323,1);
INSERT INTO products (product_id, name, list_price, category_id) VALUES (68, 'Tdmjz',120,51);
INSERT INTO products (product_id, name, list_price, category_id) VALUES (69, 'Dnlnx',211,17);
